data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,168524337,173339576,1,
2022,166532359,171367455,3,
2022,166534506,171369488,6,
2022,188047306,192630325,14,
2022,188047306,192630326,14,
2022,188047306,192630327,14,
2022,168523613,173338722,25,
2022,168523613,173338723,3,
2022,168523614,173338722,3,
2022,168523614,173338723,25,
2022,168526168,173341398,3,
2022,168523400,173338479,1,
2022,168526498,173341728,1,
2022,169617770,174429702,24,
2022,168523092,173338155,25,
2022,168523092,173338156,5,
2022,168523093,173338155,17,
2022,168523093,173338156,25,
2022,168524202,173339414,25,
2022,168524202,173339415,3,
2022,168524203,173339414,3,
2022,168524203,173339415,25,
2022,170839525,175641216,3,
2022,168523881,173339031,1,
2022,168523857,173339003,1,
2022,168525931,173341157,1,
2022,168525932,173341157,17,
2022,168524176,173339383,1,
2022,169617830,174429760,18,
2022,169377888,174193015,22,
2022,168524197,173339409,18,
2022,168788423,173603163,25,
2022,168788423,173603164,3,
2022,168788424,173603163,3,
2022,168788424,173603164,25,
2022,168524141,173339345,1,
2022,168524141,173339346,24,
2022,168526295,173341515,3,
2022,168524187,173339394,17,
2022,168524192,173339402,1,
2022,166560389,171394899,9,
2022,166958896,171786769,15,
2022,166959057,171786944,15,
2022,168523425,173338507,25,
2022,168523425,173338508,11,
2022,168523426,173338507,10,
2022,168523426,173338508,25,
2022,166959140,171787035,24,
2022,166959310,171787200,24,
2022,166974738,171802896,6,
2022,181783285,186444849,16,
2022,179535870,184221090,1,
2022,166997508,171825949,24,
2022,166997508,171825950,24,
2022,166997535,171825977,24,
2022,167109067,171934568,24,
2022,168523567,173338658,5,
2022,168523903,173339058,25,
2022,168523903,173339059,21,
2022,168523904,173339058,21,
2022,168523904,173339059,25,
2022,168523738,173338857,25,
2022,168523738,173338858,21,
2022,168523739,173338857,21,
2022,168523739,173338858,25,
2022,168523604,173338708,21,
2022,168523723,173338839,24,
2022,168523390,173338469,24,
2022,168523638,173338753,3,
2022,168523417,173338500,3,
2022,168523870,173339017,3,
2022,168523098,173338160,17,
2022,168523099,173338160,11,
2022,170839782,175641476,5,
2022,167109232,171934726,24,
2022,167047138,171873593,24,
2022,173417520,178182985,24,
2022,173417520,178182986,24,
2022,173417520,178182987,24,
2022,173417521,178182985,24,
2022,173417521,178182986,24,
2022,173417521,178182987,24,
2022,168523546,173338636,21,
2022,167047168,171873621,24,
2022,167047235,171873685,24,
2022,167064223,171890043,24,
2022,169568817,174381181,24,
2022,182026213,186689080,24,
2022,169568817,174381182,24,
2022,167099030,171924506,6,
2022,168523133,173338186,26,
2022,168523134,173338186,16,
2022,168523135,173338186,16,
2022,168523059,173338121,26,
2022,168523517,173338605,21,
2022,168523667,173338780,18,
2022,167099030,171924507,6,
2022,167099031,171924506,6,
2022,167099031,171924507,6,
2022,182431239,187087271,17,
2022,168523287,173338374,25,
2022,168523287,173338375,3,
2022,168523288,173338374,3,
2022,168523288,173338375,25,
2022,168523533,173338619,5,
2022,168523765,173338887,1,
2022,169378277,174193411,3,
2022,168523526,173338614,24,
2022,169377955,174193083,25,
2022,167106025,171931394,24,
2022,167415572,172241108,18,
2022,167108859,171934361,24,
2022,168563712,173378947,24,
2022,167253389,172077406,18,
2022,169377955,174193085,14,
2022,169377956,174193084,25,
2022,169377956,174193085,14,
2022,169377956,174193086,14,
2022,169377957,174193082,14,
2022,169377957,174193083,14,
2022,169377957,174193085,25,
2022,169377958,174193084,14,
2022,169377958,174193086,25,
2022,168523781,173338906,3,
2022,168523785,173338911,24,
2022,168523785,173338912,24,
2022,168523785,173338913,24,
2022,168523785,173338914,24,
2022,168523785,173338915,24,
2022,168523785,173338916,24,
2022,168523785,173338917,24,
2022,168523785,173338918,24,
2022,170303719,175106994,24,
2022,168523575,173338669,24,
2022,168523299,173338383,3,
2022,168523550,173338641,25,
2022,168523550,173338642,3,
2022,168523551,173338641,3,
2022,168523551,173338642,25,
2022,169378272,174193406,25,
2022,169378272,174193407,24,
2022,169378273,174193406,24,
2022,169378273,174193407,25,
2022,168523570,173338662,17,
2022,183092385,187740709,3,
2022,168523305,173338388,1,
2022,168523207,173338278,19,
2022,168523272,173338352,1,
2022,168523160,173338224,1,
2022,168788315,173603061,24,
2022,167253390,172077406,18,
2022,167137323,171962767,24,
2022,167137344,171962787,24,
2022,179761299,184442987,24,
2022,182029684,186692495,1,
2022,182029684,186692496,1,
2022,168523309,173338392,25,
2022,168523309,173338393,22,
2022,168523310,173338392,20,
2022,168523310,173338393,25,
2022,168523264,173338344,21,
2022,168523274,173338354,9,
2022,168523069,173338130,9,
2022,171780293,176563737,24,
2022,171780294,176563737,24,
2022,171780295,176563737,24,
2022,171780296,176563737,24,
2022,168666406,173483206,18,
2022,188190233,192773367,9,
2022,173749677,178509942,15,
2022,168523063,173338125,16,
2022,168788489,173603224,24,
2022,168525408,173340660,1,
2022,169617823,174429753,21,
2022,168525429,173340681,18,
2022,168525095,173340351,1,
2022,174952164,179702237,1,
2022,173749678,178509942,15,
2022,167253216,172077248,24,
2022,167162045,171987599,18,
2022,171224724,176018669,24,
2022,167162045,171987600,18,
2022,167162045,171987601,18,
2022,168788385,173603128,24,
2022,167162045,171987602,18,
2022,167162046,171987599,18,
2022,167162046,171987600,18,
2022,167162046,171987601,18,
2022,167162046,171987602,18,
2022,167162047,171987599,18,
2022,167162047,171987600,18,
2022,167162047,171987601,18,
2022,167162047,171987602,18,
2022,167162048,171987599,18,
2022,167162048,171987600,18,
2022,167162048,171987601,18,
2022,167162048,171987602,18,
2022,167162062,171987614,6,
2022,167165510,171991185,24,
2022,168526651,173341872,18,
2022,168526651,173341873,18,
2022,188190232,192773366,9,
2022,167431239,172256810,24,
2022,168526583,173341806,25,
2022,168526583,173341807,13,
2022,168526584,173341806,13,
2022,168526584,173341807,25,
2022,169568826,174381192,18,
2022,169568826,174381193,24,
2022,167166954,171992612,24,
2022,167167005,171992652,18,
2022,168563198,173378441,24,
2022,188047591,192630597,9,
2022,168563199,173378441,24,
2022,167167053,171992705,1,
2022,167256395,172080489,15,
2022,174720684,179475366,1,
2022,168788410,173603151,3,
2022,168788411,173603151,1,
2022,170303765,175107038,1,
2022,167256396,172080490,15,
2022,167256396,172080491,15,
2022,167256475,172080566,1,
2022,167329491,172153461,24,
2022,168529124,173344332,18,
2022,168526592,173341814,15,
2022,182431237,187087269,3,
2022,167329506,172153477,21,
2022,167330080,172154041,21,
2022,173689984,178452146,24,
2022,168576696,173392179,1,
2022,168526562,173341791,21,
2022,169378158,174193293,3,
2022,168526638,173341859,24,
2022,168526639,173341859,24,
2022,168526593,173341815,3,
2022,168526594,173341815,20,
2022,169617798,174429730,24,
2022,168526554,173341784,25,
2022,168526554,173341785,3,
2022,168526555,173341784,3,
2022,168526555,173341785,25,
2022,170303762,175107036,3,
2022,170303763,175107036,1,
2022,167330358,172154324,15,
2022,167330933,172154869,18,
2022,167332834,172156751,1,
2022,168544546,173359835,3,
2022,168528020,173343229,24,
2022,168528020,173343230,24,
2022,169617918,174429847,3,
2022,169617801,174429732,3,
2022,168526609,173341829,24,
2022,168526609,173341830,24,
2022,168526559,173341788,21,
2022,168788330,173603075,24,
2022,182431234,187087266,17,
2022,170303386,175106655,1,
2022,167332836,172156754,6,
2022,168527998,173343205,24,
2022,169378276,174193410,21,
2022,168526578,173341801,21,
2022,180732094,185403588,7,
2022,167414093,172239689,24,
2022,173377128,178143169,24,
2022,167432978,172258550,18,
2022,167433876,172259440,24,
2022,167434004,172259580,24,
2022,167434139,172259715,3,
2022,167434188,172259766,18,
2022,167434385,172259957,24,
2022,168586525,173402133,24,
2022,167434475,172260047,6,
2022,167434724,172260290,24,
2022,167434749,172260317,9,
2022,167459578,172285246,9,
2022,167459579,172285247,24,
2022,167459685,172285352,24,
2022,167459691,172285358,24,
2022,167797925,172625478,24,
2022,167797933,172625486,24,
2022,167799057,172626622,1,
2022,167799118,172626688,24,
2022,167799933,172627479,6,
2022,172543706,177322874,24,
2022,168788475,173603212,24,
2022,168544999,173360324,1,
2022,168544992,173360316,3,
2022,168788419,173603159,13,
2022,168544508,173359797,24,
2022,168528011,173343220,3,
2022,167936601,172762482,24,
2022,167936604,172762485,21,
2022,167936605,172762486,24,
2022,167936605,172762487,24,
2022,167991161,172814082,24,
2022,174774559,179527754,24,
2022,168037499,172860587,24,
2022,168544761,173360072,21,
2022,168576688,173392171,25,
2022,168576688,173392172,1,
2022,168576689,173392171,1,
2022,168576689,173392172,25,
2022,169617817,174429748,24,
2022,168544475,173359765,25,
2022,168544475,173359766,1,
2022,168544476,173359765,1,
2022,168544476,173359766,25,
2022,169617882,174429808,9,
2022,169617882,174429809,9,
2022,168544434,173359726,24,
2022,170839991,175641676,24,
2022,170839992,175641676,24,
2022,168544439,173359731,17,
2022,169377246,174192376,19,
2022,168788490,173603225,3,
2022,168544553,173359841,24,
2022,169378274,174193408,3,
2022,168037499,172860588,24,
2022,168099014,172921102,21,
2022,168099069,172921155,24,
2022,168105112,172927314,18,
2022,168105112,172927315,18,
2022,168105113,172927314,18,
2022,168105113,172927315,18,
2022,168105653,172927923,18,
2022,168105653,172927924,18,
2022,168105736,172928011,24,
2022,168202497,173023322,3,
2022,168231469,173052218,6,
2022,168231792,173052556,24,
2022,168231793,173052556,24,
2022,168231818,173052585,24,
2022,168231818,173052586,18,
2022,168231836,173052605,16,
2022,174760699,179514193,24,
2022,188045909,192628977,1,
2022,169617805,174429736,21,
2022,168544878,173360190,24,
2022,168297031,173118006,18,
2022,168297042,173118017,24,
2022,168299194,173120166,18,
2022,168544881,173360194,17,
2022,169377882,174193008,1,
2022,169377882,174193009,1,
2022,168544997,173360321,21,
2022,169378018,174193144,3,
2022,168559522,173374834,25,
2022,168559522,173374835,1,
2022,168559523,173374834,1,
2022,168559523,173374835,25,
2022,168559525,173374837,1,
2022,168576705,173392187,24,
2022,169378250,174193383,3,
2022,168545010,173360336,24,
2022,168545010,173360337,24,
2022,170840045,175641728,1,
2022,168545006,173360332,16,
2022,168788393,173603135,24,
2022,168788394,173603135,24,
2022,168788492,173603227,3,
2022,168576709,173392191,24,
2022,168576713,173392195,16,
2022,168576716,173392198,1,
2022,168576706,173392188,3,
2022,169617919,174429848,3,
2022,168788382,173603125,3,
2022,168303087,173124135,24,
2022,168646403,173462906,24,
2022,168305452,173126485,24,
2022,168576711,173392193,21,
2022,168576714,173392196,24,
2022,168576721,173392203,5,
2022,168788488,173603223,3,
2022,168576748,173392226,24,
2022,174951772,179701850,24,
2022,174951773,179701850,24,
2022,174951774,179701850,24,
2022,174720686,179475368,3,
2022,169378020,174193146,21,
2022,168788403,173603145,17,
2022,168559531,173374843,24,
2022,169617794,174429727,25,
2022,169617794,174429728,21,
2022,169617795,174429727,21,
2022,169617795,174429728,25,
2022,169617787,174429719,24,
2022,168316065,173137144,4,
2022,168316170,173137251,24,
2022,168316429,173137513,21,
2022,168316430,173137513,24,
2022,168530790,173346013,1,
2022,169378188,174193321,17,
2022,168788296,173603042,21,
2022,169378118,174193247,24,
2022,169378032,174193159,3,
2022,169378033,174193159,24,
2022,168530790,173346014,1,
2022,168530790,173346015,1,
2022,168317399,173138490,24,
2022,168562237,173377516,24,
2022,168576728,173392208,24,
2022,169617897,174429827,25,
2022,169617897,174429828,24,
2022,169617898,174429827,24,
2022,169617898,174429828,25,
2022,169378164,174193299,5,
2022,169617920,174429849,25,
2022,169617920,174429850,17,
2022,169617921,174429849,5,
2022,169617921,174429850,25,
2022,168788304,173603050,17,
2022,169617799,174429731,24,
2022,168788303,173603049,24,
2022,169378165,174193300,3,
2022,168318098,173139197,24,
2022,168375460,173194127,18,
2022,168375462,173194129,24,
2022,168561992,173377273,24,
2022,170504732,175310981,18,
2022,174760711,179514202,24,
2022,179218141,183910929,25,
2022,179218141,183910930,17,
2022,179218142,183910929,5,
2022,179218142,183910930,25,
2022,169377909,174193035,3,
2022,168788334,173603079,14,
2022,168788335,173603079,14,
2022,168788341,173603086,24,
2022,174760711,179514203,24,
2022,168389077,173207600,24,
2022,168389230,173207755,18,
2022,168389230,173207756,18,
2022,169835237,174643792,18,
2022,169617908,174429838,5,
2022,169617909,174429838,21,
2022,169378045,174193171,17,
2022,169378046,174193171,24,
2022,168788357,173603102,3,
2022,169378152,174193286,25,
2022,169378152,174193287,21,
2022,169378153,174193286,21,
2022,169378153,174193287,25,
2022,169835238,174643792,18,
2022,168620871,173437062,24,
2022,179923978,184605562,25,
2022,179923978,184605565,1,
2022,179923979,184605563,1,
2022,179923979,184605564,1,
2022,179923980,184605562,1,
2022,179923980,184605564,18,
2022,179923980,184605565,25,
2022,179923981,184605563,1,
2022,179923981,184605564,1,
2022,168788384,173603127,18,
2022,176654178,181386129,1,
2022,168788470,173603208,3,
2022,170303474,175106744,10,
2022,168788452,173603189,16,
2022,169378010,174193138,1,
2022,168788467,173603205,1,
2022,169378149,174193283,3,
2022,168788573,173603307,3,
2022,168788534,173603270,16,
2022,169617767,174429699,14,
2022,168788538,173603274,25,
2022,168788538,173603275,19,
2022,168788539,173603274,19,
2022,168788539,173603275,25,
2022,182586513,187240202,3,
2022,169377983,174193109,25,
2022,169377983,174193111,16,
2022,169377984,174193110,25,
2022,169377984,174193112,13,
2022,169377985,174193109,16,
2022,169377985,174193111,25,
2022,169377986,174193110,13,
2022,169377986,174193112,25,
2022,169377987,174193113,3,
2022,169377978,174193104,21,
2022,169377976,174193102,25,
2022,169377976,174193103,19,
2022,169377977,174193102,19,
2022,169377977,174193103,25,
2022,168563147,173378386,1,
2022,168563160,173378399,26,
2022,168563161,173378399,1,
2022,168563162,173378399,15,
2022,174774584,179527777,24,
2022,168605685,173421660,24,
2022,169377965,174193093,25,
2022,169377965,174193094,9,
2022,169377966,174193093,9,
2022,169377966,174193094,25,
2022,171555740,176340445,1,
2022,169377994,174193119,3,
2022,169377964,174193092,15,
2022,169378026,174193152,18,
2022,169378026,174193153,18,
2022,169378007,174193132,24,
2022,169378007,174193133,24,
2022,169378007,174193134,24,
2022,169378007,174193135,24,
2022,169377993,174193118,19,
2022,169378096,174193220,24,
2022,169378096,174193221,24,
2022,169378096,174193222,24,
2022,169377963,174193091,13,
2022,169617881,174429807,3,
2022,169378029,174193156,1,
2022,169377995,174193120,15,
2022,169377996,174193121,21,
2022,169377953,174193080,24,
2022,169377980,174193106,25,
2022,169377980,174193107,3,
2022,169377981,174193106,3,
2022,169377981,174193107,25,
2022,171555705,176340408,1,
2022,169378000,174193125,3,
2022,169377990,174193115,3,
2022,170303336,175106611,3,
2022,169377997,174193122,24,
2022,169377997,174193123,24,
2022,169377997,174193124,24,
2022,169377998,174193122,24,
2022,169377998,174193123,24,
2022,169377998,174193124,24,
2022,169377999,174193122,24,
2022,169377999,174193123,24,
2022,169377999,174193124,24,
2022,170839687,175641375,1,
2022,169377952,174193079,24,
2022,170303434,175106706,3,
2022,169378139,174193273,18,
2022,169617910,174429839,3,
2022,169378009,174193137,1,
2022,169617776,174429708,21,
2022,169378140,174193274,1,
2022,169617766,174429698,16,
2022,168620161,173436332,18,
2022,181407563,186071700,5,
2022,169378203,174193338,16,
2022,169377988,174193114,1,
2022,169377989,174193114,1,
2022,169377974,174193100,24,
2022,169617901,174429831,1,
2022,169378082,174193204,1,
2022,169378082,174193205,1,
2022,169378076,174193199,25,
2022,169378076,174193200,9,
2022,169378077,174193199,9,
2022,169378077,174193200,25,
2022,169378080,174193203,3,
2022,169617905,174429835,25,
2022,169617905,174429836,3,
2022,169617906,174429835,3,
2022,169617906,174429836,25,
2022,169378256,174193388,25,
2022,169378256,174193389,1,
2022,169378257,174193388,1,
2022,169378257,174193389,25,
2022,169378120,174193249,1,
2022,169378143,174193277,16,
2022,168620277,173436451,3,
2022,186521330,191123826,1,
2022,186521330,191123827,1,
2022,169378141,174193275,1,
2022,169617779,174429711,26,
2022,170303720,175106995,14,
2022,169617923,174429852,17,
2022,169617826,174429756,3,
2022,169378214,174193350,1,
2022,170840136,175641820,16,
2022,169378213,174193349,1,
2022,168620584,173436762,24,
2022,169378243,174193377,24,
2022,169378243,174193378,24,
2022,169378244,174193377,24,
2022,169378244,174193378,24,
2022,169378245,174193377,24,
2022,169378245,174193378,24,
2022,169378210,174193347,24,
2022,169378217,174193353,21,
2022,169378211,174193348,24,
2022,169378212,174193348,24,
2022,169378200,174193335,21,
2022,169617843,174429773,3,
2022,181406988,186071145,21,
2022,169617780,174429712,1,
2022,170303260,175106526,16,
2022,169617824,174429754,17,
2022,169617917,174429846,3,
2022,169617907,174429837,1,
2022,169378334,174193467,25,
2022,169378334,174193468,9,
2022,169378335,174193467,9,
2022,169378335,174193468,25,
2022,170303709,175106988,3,
2022,169378338,174193471,17,
2022,168620683,173436866,18,
2022,173689970,178452131,18,
2022,170303219,175106486,21,
2022,169617924,174429853,3,
2022,170303167,175106437,21,
2022,169378307,174193439,1,
2022,169617922,174429851,21,
2022,170303314,175106588,21,
2022,169617873,174429800,17,
2022,170303716,175106992,17,
2022,170303717,175106992,19,
2022,171224714,176018660,9,
2022,169617835,174429765,25,
2022,169617835,174429766,1,
2022,169617836,174429766,25,
2022,169617836,174429767,20,
2022,169617837,174429766,20,
2022,169617837,174429767,25,
2022,169617853,174429784,16,
2022,169617782,174429714,9,
2022,170303506,175106779,15,
2022,176031054,180772721,1,
2022,169617842,174429772,24,
2022,168667351,173484190,24,
2022,168667213,173484053,1,
2022,174774585,179527778,24,
2022,169568840,174381207,24,
2022,169617845,174429775,1,
2022,169617845,174429776,1,
2022,170303340,175106615,25,
2022,170303340,175106616,3,
2022,170303341,175106615,3,
2022,170303341,175106616,25,
2022,170303313,175106587,3,
2022,169617839,174429769,3,
2022,170303449,175106720,3,
2022,170303259,175106525,3,
2022,170839473,175641159,21,
2022,169617840,174429770,3,
2022,170303771,175107047,21,
2022,170303481,175106751,16,
2022,170303273,175106538,16,
2022,170303334,175106609,25,
2022,170303334,175106610,3,
2022,170303335,175106609,3,
2022,170303335,175106610,25,
2022,169617870,174429797,25,
2022,169617870,174429798,1,
2022,169617871,174429797,1,
2022,169617871,174429798,25,
2022,169617951,174429876,21,
2022,169617877,174429804,3,
2022,170303433,175106705,19,
2022,170303247,175106515,24,
2022,169617952,174429877,1,
2022,170303276,175106540,25,
2022,170303276,175106541,3,
2022,170303277,175106540,3,
2022,170303277,175106541,25,
2022,169617930,174429859,21,
2022,170303729,175107004,3,
2022,169568840,174381208,24,
2022,169568841,174381207,24,
2022,169568841,174381208,24,
2022,169050647,173864478,24,
2022,169050766,173864597,18,
2022,169050766,173864598,18,
2022,169569058,174381417,6,
2022,169117576,173930619,24,
2022,170504569,175310824,24,
2022,169118449,173931478,24,
2022,169118449,173931479,24,
2022,171796621,176579050,18,
2022,169118765,173931783,24,
2022,169118765,173931784,24,
2022,169118765,173931785,24,
2022,169568857,174381225,24,
2022,169568857,174381226,24,
2022,169119200,173932219,24,
2022,169119200,173932220,24,
2022,174760723,179514213,1,
2022,174760724,179514213,1,
2022,170948885,175749708,24,
2022,184302697,188932153,3,
2022,184302698,188932153,15,
2022,170303283,175106550,3,
2022,171224693,176018638,25,
2022,171224693,176018639,9,
2022,171224694,176018638,9,
2022,171224694,176018639,25,
2022,169617948,174429873,25,
2022,169617948,174429874,5,
2022,169617949,174429873,17,
2022,169617949,174429874,25,
2022,170839606,175641294,18,
2022,170839638,175641326,24,
2022,170303299,175106567,25,
2022,170303299,175106568,19,
2022,170303300,175106567,19,
2022,170303300,175106568,25,
2022,170303265,175106530,3,
2022,170303333,175106608,24,
2022,170303254,175106521,3,
2022,170303258,175106524,17,
2022,170839555,175641246,25,
2022,170839555,175641247,3,
2022,170839556,175641246,3,
2022,170839556,175641247,25,
2022,170303257,175106523,3,
2022,170839610,175641299,3,
2022,170839552,175641242,9,
2022,170303245,175106514,15,
2022,170303246,175106514,24,
2022,170303292,175106559,18,
2022,170303292,175106560,18,
2022,170303278,175106542,16,
2022,170303278,175106543,1,
2022,170303278,175106544,24,
2022,170839527,175641218,25,
2022,170839527,175641219,3,
2022,170839528,175641218,3,
2022,170839528,175641219,25,
2022,170303326,175106599,24,
2022,170303326,175106600,24,
2022,170303327,175106599,24,
2022,170303327,175106600,24,
2022,170839536,175641226,25,
2022,170839536,175641227,17,
2022,170839536,175641228,3,
2022,170839537,175641226,5,
2022,170839537,175641227,25,
2022,170839537,175641228,5,
2022,170839538,175641226,3,
2022,170839538,175641227,17,
2022,170839538,175641228,25,
2022,173419997,178185463,1,
2022,170303272,175106537,3,
2022,170839607,175641295,24,
2022,170839607,175641296,18,
2022,177501898,182219034,1,
2022,177501898,182219035,1,
2022,170303387,175106656,1,
2022,170839531,175641221,1,
2022,170303344,175106619,11,
2022,170303396,175106665,1,
2022,170303557,175106834,3,
2022,176023391,180765196,18,
2022,170303361,175106633,24,
2022,170303440,175106712,25,
2022,170303440,175106713,9,
2022,170303441,175106712,9,
2022,170303441,175106713,25,
2022,169338711,174154669,24,
2022,169338711,174154670,24,
2022,169338716,174154675,24,
2022,178139165,182844894,24,
2022,170303493,175106764,19,
2022,169338716,174154676,24,
2022,169339403,174155369,18,
2022,170839562,175641253,25,
2022,170839562,175641254,1,
2022,170839563,175641253,1,
2022,170839563,175641254,25,
2022,170303570,175106847,1,
2022,170303571,175106847,1,
2022,170839586,175641276,25,
2022,170839586,175641277,3,
2022,170839587,175641276,3,
2022,170839587,175641277,25,
2022,171224554,176018501,25,
2022,171224554,176018502,20,
2022,171224554,176018503,5,
2022,171224555,176018501,22,
2022,171224555,176018502,25,
2022,171224556,176018501,17,
2022,171224556,176018503,25,
2022,170303399,175106671,17,
2022,170839471,175641157,17,
2022,171224558,176018505,3,
2022,170303487,175106758,9,
2022,170303395,175106664,3,
2022,171224461,176018405,3,
2022,170303442,175106714,3,
2022,170303480,175106750,24,
2022,170839639,175641327,24,
2022,170303491,175106762,24,
2022,170303491,175106763,24,
2022,170303492,175106762,24,
2022,170303492,175106763,24,
2022,170303452,175106723,3,
2022,174774586,179527779,24,
2022,172542966,177322116,24,
2022,179912211,184593508,18,
2022,179912202,184593500,24,
2022,169340548,174156478,24,
2022,171705089,176490700,9,
2022,170303446,175106718,19,
2022,170303529,175106800,24,
2022,171555732,176340437,24,
2022,170303505,175106778,24,
2022,170303527,175106799,18,
2022,170303528,175106799,18,
2022,170303553,175106830,18,
2022,170303552,175106829,3,
2022,176390005,181123389,1,
2022,176654344,181386296,5,
2022,170303577,175106852,3,
2022,170839493,175641178,1,
2022,170839493,175641179,1,
2022,170303541,175106819,24,
2022,170303556,175106833,17,
2022,170303718,175106993,4,
2022,170303543,175106820,3,
2022,170303544,175106820,24,
2022,170303547,175106823,21,
2022,170303547,175106824,1,
2022,171224695,176018640,5,
2022,170303555,175106832,1,
2022,170839518,175641207,24,
2022,170839518,175641208,24,
2022,170303551,175106828,3,
2022,170303619,175106894,9,
2022,170840130,175641812,24,
2022,170840130,175641813,24,
2022,170303574,175106849,3,
2022,170303658,175106937,18,
2022,170839614,175641301,25,
2022,170839614,175641302,16,
2022,170839615,175641301,16,
2022,170839615,175641302,25,
2022,176390005,181123390,1,
2022,169368784,174183952,5,
2022,170303674,175106953,3,
2022,170303568,175106845,3,
2022,170303564,175106841,24,
2022,170839485,175641170,25,
2022,170839485,175641171,3,
2022,170839486,175641170,3,
2022,170839486,175641171,25,
2022,170303567,175106844,3,
2022,170840002,175641686,25,
2022,170840002,175641687,3,
2022,170840003,175641686,3,
2022,170840003,175641687,25,
2022,170303524,175106796,24,
2022,170303546,175106822,19,
2022,169409334,174224857,1,
2022,170303572,175106848,24,
2022,170303573,175106848,24,
2022,170303549,175106826,24,
2022,170303545,175106821,21,
2022,171224559,176018506,3,
2022,170303550,175106827,3,
2022,182586688,187240386,5,
2022,170303603,175106878,3,
2022,170303599,175106874,25,
2022,170303599,175106875,1,
2022,170303600,175106874,1,
2022,170303600,175106875,25,
2022,170303554,175106831,21,
2022,170839995,175641679,19,
2022,170303647,175106926,3,
2022,170303650,175106929,25,
2022,170303650,175106930,9,
2022,170303651,175106929,9,
2022,170303651,175106930,25,
2022,171224552,176018499,25,
2022,171224552,176018500,21,
2022,171224553,176018499,21,
2022,171224553,176018500,25,
2022,170303635,175106912,26,
2022,170839583,175641273,18,
2022,170303706,175106985,16,
2022,170839504,175641189,1,
2022,176258227,180994389,18,
2022,176258228,180994389,16,
2022,170303678,175106957,18,
2022,170839640,175641328,24,
2022,170303675,175106954,25,
2022,170303675,175106955,9,
2022,170303676,175106954,9,
2022,170303676,175106955,25,
2022,170839623,175641311,9,
2022,170839422,175641113,9,
2022,170303741,175107015,24,
2022,169409335,174224857,24,
2022,174774587,179527780,24,
2022,169409379,174224902,18,
2022,169410312,174225788,3,
2022,173417465,178182940,25,
2022,173417465,178182941,24,
2022,173417466,178182940,24,
2022,173417466,178182941,25,
2022,170303740,175107014,24,
2022,170839410,175641105,24,
2022,170839411,175641105,24,
2022,170839412,175641105,24,
2022,170839446,175641139,15,
2022,170839407,175641102,19,
2022,171224697,176018642,18,
2022,171224697,176018643,18,
2022,171224697,176018644,18,
2022,170839395,175641089,3,
2022,173560233,178324910,1,
2022,170839499,175641185,24,
2022,170839453,175641146,18,
2022,170839454,175641146,18,
2022,170839455,175641146,18,
2022,170839456,175641146,18,
2022,170839457,175641146,18,
2022,170839458,175641146,18,
2022,170839459,175641146,18,
2022,170839460,175641146,18,
2022,170507071,175313332,24,
2022,169410880,174226364,18,
2022,173560236,178324913,24,
2022,173560236,178324914,24,
2022,170839484,175641169,19,
2022,169410880,174226365,18,
2022,169410881,174226364,18,
2022,169410881,174226365,18,
2022,169486899,174301538,3,
2022,170839392,175641086,1,
2022,171224776,176018717,21,
2022,170839625,175641313,18,
2022,170839421,175641112,16,
2022,170839478,175641163,24,
2022,171224517,176018462,9,
2022,170839424,175641115,3,
2022,171556022,176340738,24,
2022,170840081,175641762,21,
2022,171555939,176340644,24,
2022,170839426,175641117,25,
2022,170839426,175641118,17,
2022,170839427,175641117,5,
2022,170839427,175641118,25,
2022,170839470,175641156,1,
2022,170839420,175641111,21,
2022,170839415,175641107,3,
2022,170839414,175641106,1,
2022,169486904,174301544,24,
2022,173417494,178182967,25,
2022,173417494,178182968,1,
2022,173417497,178182967,1,
2022,173417497,178182968,25,
2022,170839590,175641279,1,
2022,170839588,175641278,18,
2022,170839589,175641278,18,
2022,171556348,176341055,1,
2022,169486904,174301545,24,
2022,169486906,174301547,6,
2022,173015610,177787707,24,
2022,170839491,175641176,3,
2022,170839621,175641309,21,
2022,171224550,176018497,25,
2022,171224550,176018498,3,
2022,171224551,176018497,3,
2022,171224551,176018498,25,
2022,170839572,175641262,24,
2022,170839584,175641274,25,
2022,170839584,175641275,26,
2022,170839585,175641274,26,
2022,170839585,175641275,25,
2022,171224612,176018554,25,
2022,171224612,176018555,5,
2022,171224613,176018554,17,
2022,171224613,176018555,25,
2022,171224449,176018392,21,
2022,169516219,174331159,24,
2022,169516304,174331237,24,
2022,178140850,182846547,1,
2022,171555945,176340650,1,
2022,170839707,175641396,25,
2022,170839707,175641397,1,
2022,170839708,175641396,1,
2022,170839708,175641397,25,
2022,170839985,175641671,1,
2022,170839570,175641260,25,
2022,170839570,175641261,7,
2022,170839571,175641260,7,
2022,170839571,175641261,25,
2022,170839861,175641557,21,
2022,170839646,175641334,24,
2022,170839999,175641683,3,
2022,171224767,176018708,1,
2022,170839680,175641369,25,
2022,170839680,175641370,13,
2022,170839681,175641369,13,
2022,170839681,175641370,25,
2022,171556369,176341078,24,
2022,170839878,175641575,14,
2022,170839631,175641319,3,
2022,170839632,175641319,22,
2022,170839626,175641314,3,
2022,171224479,176018422,20,
2022,188190127,192773267,10,
2022,170839719,175641411,18,
2022,170839719,175641412,18,
