data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,164974727,35.000,1,15001234
2022,2,157673086,1.100,1,14020657
2022,12,157673089,1.100,1,14020658
2022,16,166266918,8.500,1,15190132
2022,2,166266919,0.400,1,15190133
2022,2,157673134,1.100,1,14020659
2022,1,157673141,35.000,1,14020660
2022,2,157673141,42.000,1,14020661
2022,5,157673141,73.000,1,14020662
2022,16,157673162,83.000,9,14020663
2022,5,157673192,24.000,1,14020664
2022,5,157673195,325.000,1,14020665
2022,2,157673213,7.000,1,14020666
2022,1,157673219,1.100,1,14020667
2022,5,157673229,2.000,1,14020668
2022,2,157673236,2.000,1,14020669
2022,5,157673297,1.100,1,14020670
2022,16,157673297,1.100,1,14020671
2022,5,157672346,26.500,1,14020611
2022,16,166266919,0.500,1,15190134
2022,1,166927358,12.600,1,15290136
2022,5,166927358,36.000,1,15290137
2022,5,160472556,0.300,1,14398842
2022,12,157672458,1.100,1,14020612
2022,1,157672483,1.100,1,14020613
2022,2,154530002,1.000,1,13570858
2022,7,166671133,0.500,1,15251371
2022,12,166671133,0.500,1,15251372
2022,1,158768650,4.000,1,14164000
2022,1,159985957,1.000,1,14330576
2022,2,159985957,1.000,1,14330577
2022,7,159985957,1.000,1,14330578
2022,1,156163404,0.010,1,13803824
2022,12,156163404,3.000,1,13803825
2022,1,166671132,0.000,1,15251368
2022,1,157672521,1.100,1,14020614
2022,5,166671132,1.000,4,15251369
2022,16,166671132,1.000,1,15251370
2022,16,156163424,3.300,1,13803827
2022,5,157672529,24.500,1,14020615
2022,8,157672529,0.500,7,14020616
2022,5,157672574,6.000,1,14020617
2022,8,157672574,1.100,1,14020618
2022,2,165001815,30.000,1,15006665
2022,5,156338916,0.300,1,13828059
2022,8,157672654,1.100,1,14020620
2022,12,157672656,1.100,1,14020621
2022,2,157673335,0.100,1,14020672
2022,12,157672712,15.000,9,14020624
2022,12,157672715,1.100,1,14020625
2022,5,157672716,7.000,1,14020626
2022,5,157672717,12.000,1,14020627
2022,8,157672734,14.000,9,14020628
2022,16,156338916,0.300,1,13828060
2022,2,160970357,0.000,1,14468509
2022,4,160970357,0.000,1,14468510
2022,12,160970357,0.000,1,14468511
2022,2,156166516,1.100,1,13804644
2022,5,155989116,3.500,1,13779516
2022,12,155399607,0.000,1,13692340
2022,2,156338918,3.700,1,13828063
2022,5,156338918,5.800,1,13828064
2022,16,157163434,61.900,1,13945859
2022,5,156338921,30.600,1,13828066
2022,1,155989783,0.200,1,13779647
2022,2,157671918,1.100,1,14020578
2022,2,156163494,1.000,1,13803836
2022,1,157671950,1.100,1,14020579
2022,2,157671958,1.100,1,14020580
2022,5,157671958,1.500,1,14020581
2022,8,157671971,1.100,1,14020582
2022,1,157671972,3.000,1,14020583
2022,5,157671972,10.000,1,14020584
2022,15,157671972,2.000,1,14020585
2022,5,156338920,6.800,1,13828065
2022,16,154530261,1.000,1,13570880
2022,7,155989123,0.300,1,13779523
2022,5,155989122,135.400,1,13779522
2022,12,155989124,1.200,1,13779524
2022,16,155989124,0.100,1,13779525
2022,5,155989125,3.400,1,13779526
2022,12,155989126,1.200,1,13779527
2022,7,155989127,1.000,1,13779528
2022,12,155989127,2.300,1,13779529
2022,2,166671134,0.900,1,15251373
2022,12,166671134,10.450,4,15251374
2022,2,156338917,0.010,1,13828061
2022,2,162989814,1.100,1,14730778
2022,5,156338917,1.600,1,13828062
2022,5,162989814,1.100,1,14730779
2022,12,162989814,1.100,1,14730780
2022,2,157672071,1.100,1,14020590
2022,5,157672071,8.000,1,14020591
2022,4,157672085,0.250,1,14020592
2022,15,157672085,0.500,1,14020593
2022,5,157672090,170.000,4,14020594
2022,2,157672094,0.500,1,14020595
2022,1,157672108,0.500,1,14020596
2022,2,157672108,1.100,1,14020597
2022,5,157672108,1.100,1,14020598
2022,1,157672122,1.100,1,14020599
2022,1,157672123,0.400,1,14020600
2022,5,157672137,99.000,1,14020601
2022,5,157672168,23.000,4,14020602
2022,16,157672168,5.500,4,14020603
2022,5,155989786,10.200,1,13779650
2022,12,155989786,22.500,1,13779651
2022,16,155989786,16.400,1,13779652
2022,2,163355873,0.100,1,14776763
2022,8,155989131,16.500,1,13779531
2022,12,155989134,1.800,1,13779532
2022,1,155989136,1.000,1,13779533
2022,5,155989136,1.200,1,13779534
2022,5,155989137,2.600,1,13779535
2022,12,155989137,1.400,1,13779536
2022,5,155989140,8.500,1,13779537
2022,5,155989143,44.700,1,13779538
2022,5,154530426,0.000,1,13570883
2022,7,155280536,0.000,1,13678956
2022,12,155280536,0.000,1,13678957
2022,5,165826438,14.900,1,15127980
2022,9,165826438,5.000,1,15127981
2022,1,155989148,0.500,1,13779542
2022,1,158768652,0.100,1,14164001
2022,12,158768652,0.300,1,14164002
2022,5,156338925,1.000,1,13828068
2022,5,157671418,2.000,1,14020539
2022,12,157671418,2.000,1,14020540
2022,1,157671453,1.100,1,14020541
2022,12,157671502,3.000,1,14020542
2022,2,157671503,1.100,1,14020543
2022,5,155989150,4.800,1,13779545
2022,1,155989151,0.200,1,13779546
2022,5,155989151,0.700,1,13779547
2022,5,155989152,1.600,1,13779548
2022,13,156338926,0.800,1,13828069
2022,15,156338926,2.700,1,13828070
2022,1,155989156,1.300,1,13779551
2022,5,155989156,0.300,1,13779552
2022,5,156416672,3.900,1,13837138
2022,5,157671551,7.000,1,14020544
2022,12,157671551,8.000,1,14020545
2022,2,157671577,1.100,1,14020546
2022,2,157671579,0.010,1,14020547
2022,1,166265644,0.700,1,15189926
2022,2,157671671,3.000,1,14020565
2022,5,157671671,33.000,1,14020566
2022,16,157671734,1300.000,1,14020568
2022,2,157671766,14.000,1,14020570
2022,5,157671766,151.000,1,14020571
2022,12,157671766,8.000,1,14020572
2022,5,157671783,1.100,1,14020573
2022,1,157671787,1.100,1,14020574
2022,2,166272117,36.000,1,15190968
2022,1,166262558,0.100,1,15189675
2022,2,157670808,1.100,1,14020509
2022,5,157670826,5.000,1,14020510
2022,1,157670870,3.000,1,14020511
2022,2,157670875,1.100,1,14020512
2022,1,160912213,0.300,1,14460588
2022,2,157670888,1.100,1,14020513
2022,12,157670888,1.100,1,14020514
2022,1,159025207,0.200,1,14197793
2022,1,155987769,0.000,1,13779190
2022,5,155989169,4.800,1,13779557
2022,5,157670895,3.000,1,14020515
2022,16,155989169,0.600,1,13779558
2022,1,156166523,0.400,1,13804651
2022,2,156166522,9.400,1,13804649
2022,5,157670990,445.000,1,14020516
2022,8,157670995,2.000,1,14020517
2022,8,157671002,3.000,9,14020518
2022,12,157671015,0.500,1,14020519
2022,5,157671017,5.000,1,14020520
2022,12,157671018,1.100,1,14020521
2022,5,157671020,7.000,1,14020522
2022,1,157671024,1.100,1,14020523
2022,5,156166522,16.000,1,13804650
2022,1,166671135,3.800,1,15251375
2022,5,166671135,7.400,1,15251376
2022,1,156163532,0.000,1,13803843
2022,2,157671096,0.500,1,14020525
2022,1,154530631,0.000,1,13570889
2022,1,155989178,12.700,1,13779569
2022,16,155989178,3.700,1,13779570
2022,5,155988673,8.400,1,13779317
2022,7,155988673,0.700,1,13779318
2022,16,155988673,0.400,1,13779319
2022,5,156163535,0.000,1,13803844
2022,2,157671114,1.100,1,14020526
2022,12,157671123,1.100,1,14020527
2022,8,157671154,2.000,1,14020528
2022,2,157671173,2.000,1,14020531
2022,1,157671180,22.000,1,14020532
2022,12,157671182,15.000,1,14020533
2022,5,157671183,4.000,1,14020534
2022,12,157671194,1.100,1,14020535
2022,12,156163535,0.000,1,13803845
2022,16,155989182,0.200,1,13779573
2022,5,161715460,0.010,1,14574630
2022,16,161715460,14.900,1,14574631
2022,2,160736368,0.400,1,14434277
2022,5,160736368,1.000,1,14434278
2022,16,160736368,26.800,1,14434279
2022,2,163357772,0.000,1,14777109
2022,5,163357772,0.000,1,14777110
2022,2,155293416,0.000,1,13680458
2022,5,155293416,1.000,1,13680459
2022,7,155293416,0.000,1,13680460
2022,2,156166526,0.600,1,13804655
2022,5,156166526,35.500,1,13804656
2022,2,155989190,2.700,1,13779577
2022,2,155989791,13.100,1,13779659
2022,2,155280961,1.000,1,13678992
2022,2,157671315,0.100,1,14020537
2022,2,157671340,1.100,1,14020538
2022,2,157670251,17.000,1,14020467
2022,5,157670251,2.000,1,14020468
2022,5,157670273,4.000,1,14020469
2022,5,155280961,1.000,1,13678993
2022,12,155280961,1.000,1,13678994
2022,2,154530822,0.000,1,13570898
2022,5,154530822,0.000,1,13570899
2022,16,154530822,1.000,1,13570900
2022,16,154530823,0.000,1,13570901
2022,5,163357251,0.000,1,14777035
2022,1,157670370,0.500,1,14020471
2022,2,157670412,3.000,1,14020472
2022,1,158525941,10.100,1,14133496
2022,5,157670443,495.000,1,14020475
2022,2,158525941,4.500,1,14133497
2022,5,158525941,1.100,1,14133498
2022,16,155989197,0.700,1,13779582
2022,5,155989198,0.800,1,13779583
2022,2,155989792,0.010,1,13779660
2022,7,155989792,0.400,1,13779661
2022,17,155989792,341.500,1,13779662
2022,1,157163599,2.300,1,13945891
2022,1,154530912,0.000,1,13570906
2022,16,160912216,1.000,1,14460589
2022,1,166671136,0.000,1,15251377
2022,2,157670462,1.100,1,14020476
2022,5,166671136,0.000,1,15251378
2022,5,156339558,16.600,1,13828193
2022,12,156339558,1.000,1,13828194
2022,1,157633797,1.000,1,14016183
2022,5,157633797,1.000,1,14016184
2022,1,154530938,0.000,1,13570911
2022,2,155989796,0.400,1,13779669
2022,8,155989796,3.300,1,13779670
2022,1,155989798,7.600,1,13779672
2022,12,161700115,0.500,1,14573491
2022,16,161700115,0.200,1,14573492
2022,2,157670476,1.100,1,14020477
2022,1,154887843,0.000,1,13624679
2022,2,155995090,0.000,1,13780631
2022,2,157715210,1.100,2,14024268
2022,5,155995090,0.000,1,13780632
2022,12,155995090,0.000,1,13780633
2022,2,156167309,3.400,1,13804816
2022,5,166924921,100.900,1,15289906
2022,5,157670512,225.000,1,14020478
2022,2,157670513,1.100,1,14020479
2022,2,157670541,1.100,1,14020480
2022,2,157670601,1.100,1,14020482
2022,12,157670601,1.100,1,14020483
2022,5,157670606,3.000,1,14020485
2022,1,157670618,7.500,1,14020486
2022,5,157670618,0.750,1,14020487
2022,1,157670622,1.100,1,14020488
2022,5,157670622,1.100,1,14020489
2022,2,157670638,1.100,1,14020492
2022,1,157670639,1.100,1,14020493
2022,5,157670639,1.100,1,14020494
2022,5,157670651,1.100,1,14020495
2022,5,157670654,1.100,1,14020496
2022,12,157670654,1.100,1,14020497
2022,1,157670663,3.500,1,14020499
2022,5,157670668,3.000,1,14020500
2022,5,157670677,44.000,1,14020501
2022,16,166924921,46.200,1,15289907
2022,2,155989802,10.600,1,13779679
2022,2,157670689,1.100,1,14020502
2022,4,157670689,1.100,1,14020503
2022,5,157670689,2.000,1,14020504
2022,1,160912069,0.000,1,14460571
2022,5,160912069,0.000,1,14460572
2022,12,160912069,0.000,1,14460573
2022,5,155989800,55.400,1,13779674
2022,7,155989800,6.400,1,13779675
2022,12,155989800,0.100,1,13779676
2022,1,165824920,2.000,1,15127696
2022,2,165824920,3.000,8,15127697
2022,5,165824920,1.000,1,15127698
2022,5,156166529,8.500,1,13804657
2022,5,154531025,1.000,1,13570921
2022,1,156342205,1.100,1,13828589
2022,5,157670716,230.000,1,14020505
2022,11,157670716,72.000,1,14020506
2022,1,157670727,1.100,1,14020507
2022,1,157669678,0.250,1,14020436
2022,5,156342205,3.200,1,13828590
2022,2,163356969,0.400,1,14776972
2022,5,163356969,2.100,1,14776973
2022,7,163356969,9.200,1,14776974
2022,5,155984666,1.000,1,13778920
2022,1,155989807,5.300,1,13779686
2022,5,155989807,12.500,1,13779687
2022,2,156163585,2.000,1,13803860
2022,5,157669703,82.000,1,14020437
2022,5,156163585,3.000,1,13803861
2022,12,155995091,0.000,1,13780634
2022,5,154531039,1.000,1,13570923
2022,5,158287009,2.000,1,14097648
2022,1,155990378,2.900,1,13779736
2022,5,155990378,1.800,1,13779737
2022,8,155990378,2.000,1,13779738
2022,16,156163593,1.000,1,13803863
2022,2,157669824,1.500,1,14020440
2022,5,157669824,0.500,1,14020441
2022,5,166671137,24.800,1,15251379
2022,16,166671137,2.900,1,15251380
2022,5,156339392,90.600,1,13828162
2022,15,157669826,0.500,1,14020442
2022,2,157669827,1.100,1,14020443
2022,5,157669827,1.100,1,14020444
2022,5,157669832,1.100,1,14020445
2022,5,157669892,4.000,1,14020446
2022,1,157669917,7.000,1,14020447
2022,5,157669930,70.000,1,14020448
2022,15,157669930,5.000,9,14020449
2022,5,157669931,1.100,1,14020450
2022,2,157669940,2.000,1,14020452
2022,5,157669943,1.100,1,14020453
2022,16,156339392,14.800,1,13828163
2022,2,156340220,1.300,1,13828316
2022,8,157670027,1.100,1,14020454
2022,16,157670028,0.750,1,14020455
2022,5,166677791,4.000,1,15251881
2022,5,155990392,64.800,1,13779746
2022,1,154531164,1.000,1,13570926
2022,16,166265646,2.900,1,15189927
2022,1,157670099,1.100,1,14020456
2022,2,157670099,4.000,1,14020457
2022,5,157670099,1.100,1,14020458
2022,2,157187335,3.500,1,13950437
2022,5,157187335,5.900,1,13950438
2022,5,155990401,49.700,1,13779750
2022,2,155991026,0.700,1,13779897
2022,12,155991026,1.300,1,13779898
2022,16,155991026,20.500,1,13779899
2022,5,161225315,15.200,1,14510958
2022,5,157670112,10.000,1,14020459
2022,8,157670133,84.000,9,14020460
2022,2,157670136,4.000,1,14020461
2022,12,157670139,4.000,1,14020462
2022,5,157670148,112.000,1,14020463
2022,2,157670179,0.500,1,14020464
2022,11,157669066,2.000,1,14020399
2022,1,157669091,1.100,1,14020400
2022,5,155990405,1.800,1,13779754
2022,12,155990409,14.500,1,13779755
2022,1,154887875,1.000,1,13624680
2022,16,154887875,1.000,1,13624681
2022,12,156163617,0.200,1,13803868
2022,2,157695565,3.000,1,14022522
2022,5,157695565,4.000,1,14022523
2022,16,157695565,4.000,1,14022524
2022,8,157669114,2.000,1,14020402
2022,8,157669114,4.000,9,14020403
2022,1,157669119,0.250,1,14020404
2022,16,154531264,1.000,1,13570928
2022,2,164976724,5.500,1,15001382
2022,15,164976724,91.000,9,15001383
2022,8,155990421,4.100,1,13779760
2022,2,155990424,0.100,1,13779761
2022,1,156163624,0.000,1,13803869
2022,16,156163624,0.000,1,13803870
2022,5,161715461,1.000,1,14574632
2022,5,155990428,7.900,1,13779763
2022,8,155990428,0.900,1,13779764
2022,2,155990430,2.200,1,13779765
2022,16,155990430,0.400,1,13779766
2022,5,157635416,1.000,1,14016603
2022,5,154531361,0.000,1,13570931
2022,2,155990433,0.400,1,13779767
2022,1,155990436,0.300,1,13779768
2022,2,157669251,1.100,1,14020407
2022,1,155991028,119.200,1,13779900
2022,15,157669259,2.000,9,14020408
2022,12,157669269,1.100,1,14020409
2022,5,157669283,1.100,1,14020410
2022,1,157669298,0.750,1,14020412
2022,12,157669298,0.250,1,14020413
2022,8,157669299,1.100,1,14020414
2022,12,157669316,1.100,1,14020415
2022,12,157669361,3.000,1,14020417
2022,1,157669374,1.500,1,14020418
2022,5,157669374,1.100,1,14020419
2022,8,157669374,5.000,1,14020420
2022,1,157669385,1.500,1,14020423
2022,2,155991028,35.200,1,13779901
2022,5,155991028,58.600,1,13779902
2022,2,156166537,0.010,1,13804663
2022,5,156166537,0.010,1,13804664
2022,5,157669400,7.000,1,14020424
2022,2,157669401,1.100,1,14020425
2022,2,157669477,1.100,1,14020427
2022,5,157669478,4.000,1,14020428
2022,2,157669479,1.100,1,14020429
2022,1,157669504,2.000,1,14020430
2022,16,157669506,3.000,9,14020431
2022,1,154531414,0.000,1,13570933
2022,1,155990439,0.100,1,13779769
2022,1,156339560,0.100,1,13828196
2022,2,157694776,1.100,1,14022467
2022,5,157668435,7.000,1,14020369
2022,2,156339560,1.100,1,13828197
2022,5,156339560,1.600,1,13828198
2022,2,166671140,0.000,1,15251381
2022,5,166671140,0.000,1,15251382
2022,2,154531457,1.000,1,13570936
2022,5,154531477,0.000,1,13570937
2022,16,158501613,0.000,1,14130381
2022,2,160474099,1.000,1,14399096
2022,4,155990445,0.600,1,13779773
2022,12,156163652,0.700,1,13803873
2022,2,157668556,22.000,1,14020370
2022,5,157668556,670.000,1,14020371
2022,2,157668622,1.100,1,14020372
2022,12,156166538,0.800,1,13804665
2022,5,155281817,0.000,1,13679058
2022,5,154531590,0.000,1,13570947
2022,5,154531623,0.000,1,13570948
2022,1,166266924,0.500,1,15190135
2022,1,160474100,4.600,1,14399097
2022,5,160474100,337.400,1,14399098
2022,12,160474100,17.400,1,14399099
2022,1,156166539,15.300,1,13804666
2022,5,157668721,70.000,1,14020376
2022,2,157668773,4.000,1,14020377
2022,12,157668781,27.000,1,14020378
2022,2,157668787,4.000,1,14020379
2022,2,157668788,2.000,1,14020380
2022,5,157668805,106.000,1,14020381
2022,2,157680011,1.100,1,14021242
2022,12,157668810,1.100,1,14020382
2022,2,156166539,1.800,1,13804667
2022,5,156166539,2742.460,1,13804668
2022,1,161715829,0.600,1,14574714
2022,1,156166543,0.000,1,13804671
2022,8,156163656,0.000,1,13803875
2022,12,156166544,1.100,1,13804672
2022,12,156341402,1.100,1,13828480
2022,2,165003002,4.000,1,15006773
2022,5,165003002,39.000,1,15006774
2022,1,157668871,1.100,1,14020383
2022,2,157668876,205.000,1,14020384
2022,12,157668876,28.000,1,14020385
2022,2,157668878,0.600,1,14020386
2022,1,159421281,0.000,1,14254172
2022,2,157668883,1.100,1,14020387
2022,4,157668883,3.000,1,14020388
2022,5,159025981,13.100,1,14197901
2022,1,159269331,0.300,1,14232982
2022,5,159269331,0.800,1,14232983
2022,5,154531663,4.000,1,13570952
2022,1,156166547,2.900,1,13804676
2022,1,156338518,2.100,1,13827905
2022,12,157668899,14.000,1,14020389
2022,5,157668927,1.100,1,14020390
2022,2,157668957,3.000,1,14020391
2022,5,157668960,455.000,1,14020392
2022,12,157668960,7.100,1,14020393
2022,1,157668962,1.100,1,14020394
2022,5,157668968,1.100,1,14020395
2022,8,157668969,3.000,1,14020396
2022,5,157668975,19.000,1,14020397
2022,5,157668981,2.000,1,14020398
2022,5,157667795,6.000,1,14020331
2022,5,157667799,1.100,7,14020332
2022,8,157667799,4.000,9,14020333
2022,12,157667811,4.000,1,14020334
2022,1,157667817,0.500,1,14020336
2022,12,157667828,934.800,1,14020337
2022,5,157667836,3.000,1,14020338
2022,2,157667839,1.100,1,14020339
2022,5,157667839,7.000,1,14020340
2022,15,157667839,1.100,9,14020341
2022,1,156166551,1.100,1,13804679
2022,5,156166551,7.400,1,13804680
2022,12,157667854,1.100,1,14020342
2022,1,157674627,23.200,1,14020764
2022,5,157667865,5.000,1,14020343
2022,5,157667870,50.000,1,14020345
2022,7,157667870,4.000,9,14020346
2022,12,157667886,1.100,1,14020347
2022,12,157667887,2.500,1,14020348
2022,1,157667926,1.100,1,14020349
2022,5,157667954,1.100,1,14020350
2022,5,156338521,26.400,1,13827906
2022,2,154531737,1.000,1,13570957
2022,5,160736369,42.300,1,14434280
2022,16,160736369,11.200,1,14434281
2022,5,158770144,4.800,1,14164200
2022,2,154887924,0.000,1,13624682
2022,1,156163669,0.700,1,13803877
2022,5,157668008,5.000,1,14020352
2022,16,157668008,3.000,9,14020353
2022,2,156163669,0.400,1,13803878
2022,5,156166553,0.100,1,13804681
2022,12,156166554,0.100,1,13804682
2022,2,157668046,9.100,1,14020354
2022,5,157668046,52.500,1,14020355
2022,5,157668072,0.500,1,14020356
2022,12,157668072,33.000,1,14020357
2022,1,157668079,1.100,1,14020358
2022,12,157668132,4.000,9,14020359
2022,5,160736370,0.000,1,14434282
2022,2,157668141,1.100,1,14020360
2022,5,157668141,0.500,1,14020361
2022,2,156166555,2.200,1,13804683
2022,1,157668306,1.100,1,14020362
2022,12,157668316,1.100,1,14020363
2022,5,156163670,0.000,1,13803879
2022,2,155293507,2.000,1,13680471
2022,1,156163675,0.200,1,13803880
2022,5,158285190,105.800,1,14097354
2022,1,156163685,0.200,1,13803883
2022,5,156342457,8.000,1,13828653
2022,5,156338931,0.300,1,13828075
2022,2,157668377,1.100,1,14020364
2022,12,157668377,2.000,1,14020365
2022,5,157667168,4.000,1,14020282
2022,12,157667168,1.100,1,14020283
2022,7,156338931,11.200,1,13828076
2022,1,157667223,1.100,1,14020285
2022,2,157667236,1.100,1,14020286
2022,5,157667236,1.100,1,14020287
2022,1,157667259,1.100,1,14020288
2022,2,157667267,2.000,1,14020290
2022,8,165003003,138.000,9,15006775
2022,15,165003003,48.000,3,15006776
2022,15,165003003,48.000,9,15006777
2022,5,157667277,2.000,1,14020291
2022,2,157667279,7.000,1,14020292
2022,5,157667279,6.000,1,14020293
2022,2,157667308,7.000,1,14020294
2022,5,157667308,2.000,1,14020295
2022,16,157667308,32.000,9,14020296
2022,5,166671141,0.000,1,15251383
2022,12,154531917,1.000,1,13570963
2022,5,155984679,0.000,1,13778928
2022,5,157667329,2.000,1,14020299
2022,12,157667329,1.100,1,14020300
2022,12,154531974,1.000,1,13570965
2022,5,156338928,42.300,1,13828072
2022,2,157667333,9.500,1,14020301
2022,5,157667333,6.000,1,14020302
2022,5,156338930,2.600,1,13828074
2022,2,162990566,0.100,1,14730827
2022,5,162990566,1.100,1,14730828
2022,1,162310337,5.700,1,14648885
2022,7,162310337,2.800,1,14648886
2022,12,162310337,5.500,1,14648887
2022,12,160912070,1.000,1,14460574
2022,5,154532011,0.000,1,13570966
2022,12,154532011,0.000,1,13570967
2022,16,154532011,0.000,1,13570968
2022,5,155990475,32.700,1,13779796
2022,2,154887956,1.000,1,13624683
2022,1,155984684,0.000,1,13778929
2022,5,155984684,0.000,1,13778930
2022,5,154532021,0.000,3,13570970
2022,5,156167950,0.000,1,13804935
2022,2,157667371,1.100,1,14020305
2022,5,157667371,2.000,1,14020306
2022,5,157704184,2.000,1,14023112
2022,12,157704184,2.000,1,14023113
2022,2,157667386,4.000,1,14020308
2022,12,157667386,1.100,1,14020309
2022,5,157667459,4.200,1,14020310
2022,7,157667459,1.100,9,14020311
2022,15,157667459,6.500,1,14020312
2022,12,157667461,2.000,1,14020313
2022,12,156167950,0.000,1,13804936
2022,12,157667518,1.100,1,14020314
2022,2,157667527,1.100,1,14020315
2022,1,157667528,1.100,1,14020316
2022,2,157667549,1.100,1,14020318
2022,2,157667562,1.100,1,14020319
2022,5,157667562,1.100,1,14020320
2022,5,157667579,1.100,1,14020321
2022,2,157667598,5.000,1,14020322
2022,5,157667598,86.000,1,14020323
2022,1,156338932,0.100,1,13828077
2022,5,157667621,29.500,1,14020325
2022,2,157667627,0.790,1,14020326
2022,5,157667627,1.100,1,14020327
2022,7,157667724,35.000,9,14020329
2022,12,157682385,0.500,1,14021438
2022,16,157667737,2.000,9,14020330
2022,5,156338932,1.100,1,13828078
2022,5,157666550,11.000,1,14020246
2022,8,157666550,4.000,1,14020247
2022,1,157666565,19.500,1,14020248
2022,1,157666610,3.000,1,14020249
2022,1,156338929,0.100,1,13828073
2022,2,166671144,18.000,1,15251384
2022,12,157666650,2.000,1,14020250
2022,5,166671144,5.200,1,15251385
2022,1,155990480,11.400,1,13779800
2022,5,155990480,30.800,1,13779801
2022,16,155990480,117.300,1,13779802
2022,7,155991036,6.700,1,13779913
2022,12,156339569,0.000,1,13828201
2022,5,157666671,98.000,1,14020251
2022,8,157666671,64.000,3,14020252
2022,12,157666671,2.000,1,14020253
2022,2,157666672,1.100,1,14020254
2022,1,157666682,1.100,1,14020255
2022,2,157666682,1.100,1,14020256
2022,2,157666699,1.100,1,14020257
2022,5,157666745,1.100,1,14020258
2022,8,157666745,28.550,1,14020259
2022,1,157666770,2.000,1,14020260
2022,8,157666770,2.000,1,14020261
2022,5,157666797,3.000,1,14020264
2022,16,156339569,1.000,1,13828202
2022,1,155990482,1.100,1,13779803
2022,5,155990482,0.600,1,13779804
2022,2,156163723,0.000,1,13803886
2022,2,156340502,2.800,1,13828351
2022,2,157666836,3.000,1,14020265
2022,1,157666845,1.100,1,14020266
2022,5,157666888,10.000,4,14020268
2022,8,157666932,16.000,1,14020270
2022,5,157666935,2.000,1,14020271
2022,5,157666942,42.000,1,14020272
2022,5,164975833,4.000,1,15001307
2022,1,157666970,2.000,1,14020274
2022,8,157715212,15.000,1,14024270
2022,12,157715212,28.000,1,14024271
2022,5,157666977,2.000,1,14020275
2022,1,157666979,1.100,1,14020276
2022,12,156340502,1.200,1,13828352
2022,5,155990484,16.100,1,13779807
2022,5,155990485,3.100,1,13779808
2022,1,155991037,2.200,1,13779914
2022,5,155991037,5.900,1,13779915
2022,1,155990487,2.600,1,13779813
2022,5,155990487,1.500,1,13779814
2022,12,155990487,0.700,1,13779815
2022,2,161225321,2.900,1,14510960
2022,5,161225321,2.700,1,14510961
2022,12,161225321,2.000,1,14510962
2022,1,166265647,2.000,1,15189928
2022,7,166265647,1.000,1,15189929
2022,12,166265647,3.000,1,15189930
2022,12,159987254,22.000,1,14330804
2022,2,159420939,0.000,1,14254081
2022,5,159420939,0.000,1,14254082
2022,2,157635419,3.900,1,14016604
2022,5,157635419,0.300,1,14016605
2022,5,156340503,0.000,1,13828353
2022,5,154706974,1.000,1,13599372
2022,5,159576430,6.700,1,14272920
2022,1,163355882,0.100,1,14776765
2022,2,163355882,0.100,1,14776766
2022,5,163355882,9.000,1,14776767
2022,5,155990493,20.700,1,13779826
2022,1,155990494,0.600,1,13779827
2022,12,155990500,1.600,1,13779831
2022,5,155990502,23.000,1,13779832
2022,5,155990499,32.300,1,13779830
2022,5,154707020,0.000,1,13599374
2022,2,157667039,57.000,1,14020278
2022,16,166265648,1.600,1,15189931
2022,5,154888014,1.000,1,13624686
2022,8,164976155,120.000,9,15001329
2022,15,164976155,1092.000,9,15001330
2022,15,154707039,1.000,1,13599376
2022,5,156338939,1.000,1,13828079
2022,1,155990503,1.600,1,13779833
2022,1,157667051,1.100,1,14020279
2022,5,155990503,1.800,1,13779834
2022,5,155990505,1.100,1,13779835
2022,2,155991039,0.010,1,13779917
2022,5,155991039,1.000,1,13779918
2022,13,155991039,2.800,1,13779919
2022,1,155990506,14.600,1,13779836
2022,5,155990506,6.800,1,13779837
2022,1,157168225,0.000,1,13946396
2022,12,155990507,0.200,1,13779838
2022,2,157168392,0.500,1,13946405
2022,2,166671145,0.000,1,15251386
2022,8,166671145,0.000,1,15251387
2022,1,166927361,17.700,1,15290138
2022,12,155989826,0.000,1,13779705
2022,16,156167953,0.000,1,13804939
2022,5,154888047,1.000,4,13624688
2022,16,154888047,0.000,1,13624689
2022,5,156164112,15.000,1,13803909
2022,12,157665776,210.000,1,14020208
2022,2,157711087,1.100,1,14023976
2022,5,157665790,2.000,1,14020209
2022,12,157665790,1.100,1,14020210
2022,12,156164112,2.300,1,13803910
2022,16,156164112,97.800,1,13803911
2022,5,155991045,0.800,1,13779924
2022,1,166261957,27.000,1,15189620
2022,2,166261957,1.500,1,15189621
2022,5,166261957,197.400,1,15189622
2022,1,154888076,1.000,1,13624690
2022,5,154888076,1.000,1,13624691
2022,2,156164131,1.700,1,13803917
2022,1,157665868,5.000,1,14020218
2022,2,157665889,1000.000,1,14020222
2022,5,157665896,3.000,1,14020223
2022,2,157665930,0.500,1,14020224
2022,5,157665932,1.100,1,14020225
2022,12,157665932,0.600,1,14020226
2022,2,157665933,1.100,1,14020227
2022,1,157699829,3.500,1,14022872
2022,2,157699829,2.000,1,14022873
2022,12,157699829,92.400,1,14022874
2022,1,157665952,0.500,1,14020228
2022,5,157665962,205.600,1,14020229
2022,1,157712647,2.000,1,14024115
2022,1,157665964,0.200,1,14020230
2022,5,157665965,2.000,1,14020231
2022,5,157711358,4.000,1,14024008
2022,12,156164131,0.800,1,13803918
