data_year,criminal_act_id,offense_id
2022,6,189390726
2022,6,189390727
2022,9,190361542
2022,9,197452528
2022,9,190361658
2022,9,190361664
2022,9,189390950
2022,10,190361475
2022,9,190361593
2022,6,190361471
2022,6,190361472
2022,9,190361470
2022,9,190994916
2022,6,190361683
2022,3,190361546
2022,9,190361562
2022,9,190361592
2022,9,190361503
2022,9,191845012
2022,9,187864035
2022,9,190361489
2022,6,190361473
2022,9,187864039
2022,9,190361590
2022,9,190361584
2022,9,190361622
2022,9,190361600
2022,9,190361698
2022,9,190361556
2022,9,190361583
2022,9,190361598
2022,6,187900088
2022,6,187900089
2022,9,187864040
2022,9,187864038
2022,9,187864051
2022,9,187864043
2022,9,187864047
2022,9,187864042
2022,9,187864044
2022,9,187864048
2022,9,187864046
2022,9,187864055
2022,2,196944323
2022,9,190361589
2022,9,190361591
2022,6,190362117
2022,6,190362108
2022,6,190361696
2022,9,190365709
2022,3,190362120
2022,9,190361585
2022,6,190365684
2022,6,190365685
2022,6,190361579
2022,9,190361618
2022,9,190361581
2022,6,190362118
2022,9,187864058
2022,9,187864052
2022,9,187864057
2022,9,187864061
2022,9,187864056
2022,9,187864065
2022,9,193172476
2022,9,187864067
2022,9,189285076
2022,6,190365705
2022,9,190361697
2022,9,190362105
2022,9,190362165
2022,9,190365670
2022,9,190366058
2022,9,190362116
2022,6,190366892
2022,9,190365668
2022,9,202446960
2022,9,187864062
2022,6,187864063
2022,9,187864072
2022,9,187864060
2022,6,186866059
2022,9,187864066
2022,9,187864071
2022,9,201838881
2022,9,187864078
2022,9,187864079
2022,9,202962575
2022,9,202964866
2022,9,187864082
2022,9,187864087
2022,9,187864090
2022,9,187864081
2022,9,187864085
2022,6,187864091
2022,9,187864092
2022,9,187864083
2022,6,188032184
2022,9,187864095
2022,9,202449130
2022,9,192494590
2022,9,187864096
2022,9,187864097
2022,9,187864099
2022,9,187864086
2022,6,190991740
2022,9,190991741
2022,9,187864104
2022,9,187864107
2022,9,187864108
2022,9,190994065
2022,9,190994918
2022,9,187864101
2022,9,190366047
2022,9,187864105
2022,6,190362131
2022,6,187864113
2022,9,190361700
2022,6,190361695
2022,9,187864114
2022,6,189053179
2022,6,189053180
2022,9,190362156
2022,9,187864116
2022,9,187864117
2022,9,187864110
2022,9,187864121
2022,9,187864123
2022,9,200804919
2022,9,190362948
2022,6,190362157
2022,6,190362158
2022,9,190362152
2022,6,190365842
2022,9,190362944
2022,6,195761155
2022,9,190364195
2022,9,187864125
2022,9,187864112
2022,9,187864124
2022,9,187864138
2022,9,187864118
2022,9,187864132
2022,9,187864109
2022,9,190367739
2022,9,187864131
2022,6,187330119
2022,6,187330100
2022,9,187864139
2022,9,190362943
2022,9,190362954
2022,9,197184138
2022,9,187864120
2022,9,187864141
2022,9,187864135
2022,9,187864145
2022,9,187864149
2022,9,187864143
2022,9,190991309
2022,9,190991310
2022,9,187864129
2022,9,187864142
2022,9,187864148
2022,9,187864154
2022,9,187864136
2022,9,187864133
2022,6,191844592
2022,6,191844593
2022,6,191844594
2022,9,191840508
2022,9,187864157
2022,9,187330127
2022,9,187864153
2022,9,187864162
2022,9,187864160
2022,9,187864170
2022,6,186866108
2022,7,198596987
2022,9,187864168
2022,9,187864169
2022,9,187864163
2022,9,187864159
2022,9,187864165
2022,9,187864172
2022,9,187864174
2022,9,187864173
2022,9,187864176
2022,9,188808687
2022,9,187864182
2022,9,187864177
2022,9,198600454
2022,9,187864179
2022,1,186866121
2022,9,190364197
2022,9,191877715
2022,9,190362960
2022,6,190362962
2022,9,190362155
2022,9,190362673
2022,9,190362166
2022,6,190362952
2022,6,190362953
2022,9,187864188
2022,9,187864186
2022,9,187864190
2022,9,187864189
2022,9,187864192
2022,9,187864183
2022,6,190991742
2022,6,190991743
2022,6,190991745
2022,9,187864195
2022,9,187864203
2022,9,187864193
2022,9,187864212
2022,1,186866139
2022,9,187864219
2022,9,187864222
2022,9,187864234
2022,9,187864233
2022,9,187864217
2022,9,187864225
2022,9,187864245
2022,6,186867752
2022,9,187864220
2022,9,190364198
2022,9,187864224
2022,9,187864229
2022,9,187864260
2022,9,187864262
2022,9,187864227
2022,9,187864251
2022,9,190364200
2022,9,187864267
2022,9,187864255
2022,9,187864256
2022,9,187864263
2022,9,193372174
2022,9,187864268
2022,9,190363817
2022,9,187864265
2022,9,187864252
2022,9,190362955
2022,9,190362560
2022,9,190362122
2022,6,190362139
2022,9,187864273
2022,9,187864272
2022,9,187864275
2022,6,190362128
2022,9,190366907
2022,9,187864277
2022,6,190362150
2022,6,190362151
2022,9,190362160
2022,9,187864288
2022,9,192158695
2022,9,187864280
2022,6,202464493
2022,6,186867762
2022,9,187864298
2022,9,187864303
2022,9,187864296
2022,9,187864300
2022,9,187864291
2022,9,187864308
2022,9,187864278
2022,9,187864311
2022,9,187864307
2022,9,187864310
2022,9,187864340
2022,9,187864321
2022,9,187864276
2022,9,187864333
2022,9,187864359
2022,9,187864346
2022,9,187864376
2022,9,187864380
2022,8,186866235
2022,9,187864398
2022,9,187864382
2022,9,187864445
2022,9,190362416
2022,9,190362159
2022,9,188810630
2022,9,187864393
2022,9,187864403
2022,9,198599331
2022,9,187864371
2022,9,187864432
2022,8,186866285
2022,9,187864455
2022,9,187864385
2022,9,187864459
2022,9,187864470
2022,6,190365673
2022,6,190365675
2022,6,190365676
2022,9,190362148
2022,9,187864463
2022,6,190362133
2022,6,190362134
2022,9,187864426
2022,9,187864486
2022,9,187864482
2022,9,190362132
2022,9,187864493
2022,9,202963263
2022,9,194114235
2022,9,190362124
2022,9,190362946
2022,9,187864476
2022,9,190366090
2022,9,201847375
2022,9,187864499
2022,9,187864515
2022,9,187864420
2022,9,187864534
2022,9,187864528
2022,9,195341606
2022,9,202450488
2022,9,187864539
2022,9,187864581
2022,9,200807331
2022,9,187864591
2022,9,187864557
2022,9,187864575
2022,6,190392156
2022,9,187864600
2022,9,186867793
2022,9,187864604
2022,9,187864615
2022,9,187330221
2022,9,187864281
2022,9,203294729
2022,6,203294730
2022,9,187864585
2022,9,187864620
2022,6,186867797
2022,9,187864646
2022,9,187864642
2022,9,187864607
2022,9,187864639
2022,9,187864588
2022,9,187864634
2022,9,190994537
2022,9,187864612
2022,9,187864677
2022,9,187864628
2022,9,187864658
2022,8,186867801
2022,6,187330248
2022,9,187864704
2022,9,187864717
2022,9,187330254
2022,9,187864684
2022,9,187864694
2022,6,186866420
2022,9,187864690
2022,9,187864727
2022,9,187864710
2022,9,187864722
2022,9,187864670
2022,9,187864734
2022,9,187864750
2022,9,186866438
2022,9,187864766
2022,9,187864761
2022,9,187864771
2022,9,187864753
2022,9,192489798
2022,9,187864776
2022,6,192147592
2022,12,192147593
2022,9,192147594
2022,9,187864327
2022,9,198657741
2022,9,186867806
2022,9,187864803
2022,9,187864827
2022,2,192147595
2022,2,186867810
2022,9,191099418
2022,9,198599722
2022,9,190366457
2022,9,192678169
2022,6,190366086
2022,9,187864841
2022,9,190363818
2022,6,190366023
2022,9,187864835
2022,6,190366024
2022,6,190366025
2022,6,190365686
2022,6,190365687
2022,9,187864862
2022,9,187864858
2022,3,187330286
2022,9,187864820
2022,8,190366020
2022,9,187864813
2022,8,187864873
2022,9,190365671
2022,10,187864874
2022,9,192492071
2022,9,187330289
2022,9,187864847
2022,9,198939421
2022,9,187864880
2022,6,190365696
2022,6,190365697
2022,8,186866467
2022,6,186870696
2022,9,187864852
2022,9,187864902
2022,9,187864908
2022,9,187864931
2022,9,190366542
2022,9,187864921
2022,9,187864940
2022,9,187864916
2022,9,187864890
2022,9,191840676
2022,9,187864895
2022,6,193372175
2022,9,193372177
2022,9,187864937
2022,9,187864950
2022,9,187864925
2022,9,202454152
2022,9,193317916
2022,9,187864980
2022,6,186870700
2022,9,187864946
2022,9,187864994
2022,9,202462588
2022,9,185633103
2022,9,187864991
2022,9,187864969
2022,9,187865030
2022,9,187865015
2022,9,187865041
2022,9,187865036
2022,9,187865027
2022,9,187865047
2022,9,187865044
2022,9,193372660
2022,9,187865051
2022,9,202419918
2022,9,187865066
2022,9,187865057
2022,9,187865099
2022,9,187865085
2022,9,187865080
2022,9,187865093
2022,9,187865121
2022,9,190363721
2022,9,190363819
2022,9,190363820
2022,9,190367184
2022,9,187865113
2022,9,191354314
2022,9,187865128
2022,6,190377871
2022,6,190377872
2022,9,187865157
2022,9,191845343
2022,9,190365667
2022,9,190365669
2022,9,187865072
2022,6,190365683
2022,9,190993790
2022,6,190365688
2022,9,187865117
2022,6,190366081
2022,9,187865161
2022,9,187865139
2022,8,193172300
2022,8,190366069
2022,9,187865163
2022,6,186867833
2022,9,190367186
2022,9,187865169
2022,9,187865179
2022,9,190366093
2022,9,187865191
2022,9,193372625
2022,1,186867831
2022,9,190366468
2022,9,190994783
2022,9,187865186
2022,6,190367142
2022,6,190367143
2022,9,187865210
2022,6,190367178
2022,9,187865220
2022,6,190366085
2022,9,190366055
2022,9,187865196
2022,9,187865147
2022,9,190366453
2022,9,187865231
2022,9,190367199
2022,9,187865174
2022,9,193571754
2022,9,187865215
2022,9,202449132
2022,9,187865202
2022,9,187865242
2022,9,187865255
2022,9,187865250
2022,6,186866795
2022,6,186866796
2022,9,187865293
2022,9,187865289
2022,9,187865266
2022,9,187865246
2022,9,187865285
2022,9,187865302
2022,8,186866817
2022,9,187865224
2022,9,187330358
2022,9,187865317
2022,9,187865260
2022,9,187865324
2022,5,186866830
2022,4,202420003
2022,9,187865329
2022,9,187865320
2022,9,187865306
2022,9,187865310
2022,9,189285395
2022,9,187865337
2022,9,187865333
2022,9,198657742
2022,9,187865347
2022,9,187865342
2022,9,187865358
2022,6,186866854
2022,9,187865367
2022,9,189284415
2022,9,187865373
2022,9,187865380
2022,9,187865385
2022,9,187865362
2022,6,187330368
2022,6,187330369
2022,9,190366083
2022,9,200814828
2022,9,190366095
2022,9,187865390
2022,6,190366084
2022,9,187865404
2022,9,190367185
2022,6,190366480
2022,6,190366481
2022,12,186866873
2022,6,190366482
2022,6,190367558
2022,6,190367559
2022,9,190367192
2022,3,190367176
2022,9,187865415
2022,9,190366506
2022,9,193172383
2022,9,190366572
2022,9,190366502
2022,9,193571755
2022,9,187865408
2022,9,187865409
2022,9,190367181
2022,9,187865411
2022,9,190367742
2022,9,187330380
2022,6,186866926
2022,9,187865417
2022,6,186867861
2022,9,187865436
2022,9,187865425
2022,9,187865418
2022,9,187865427
2022,9,187865424
2022,9,187865423
2022,9,187330392
2022,9,187865429
2022,9,187865433
2022,9,187865440
2022,9,187865438
2022,9,187865447
2022,9,187865445
2022,9,189285973
2022,9,187865462
2022,9,187865419
2022,9,187865431
2022,6,187865432
2022,9,187865455
2022,9,187865437
2022,9,187865460
2022,9,187865448
2022,9,187865452
2022,9,187865449
2022,6,188031779
2022,6,188031780
2022,9,187865421
2022,9,187865465
2022,9,187865422
2022,9,192847357
2022,9,187865458
2022,9,187865469
2022,9,187865428
2022,9,187865467
2022,9,187865468
2022,9,187865464
2022,9,187865459
2022,9,187865472
2022,9,187865471
2022,9,187865442
2022,9,187865446
2022,9,187865443
2022,9,187865475
2022,9,187865473
2022,9,188805375
2022,9,187865479
2022,9,187865477
2022,9,189286873
2022,9,187865476
2022,9,187865481
2022,9,187865480
2022,9,187865482
2022,9,187865488
2022,9,187865489
2022,9,187865486
2022,9,190366500
2022,9,187865484
2022,7,190367166
2022,9,190392431
2022,9,190367157
2022,9,187865485
2022,9,191099417
2022,9,187865493
2022,9,190366504
2022,9,190594504
2022,9,187865494
2022,9,190367190
2022,6,190366496
2022,6,190366497
2022,6,190366498
2022,9,187865490
2022,9,190367177
2022,3,186867868
2022,6,190366495
2022,9,190366487
2022,9,190366499
2022,9,187865495
2022,9,190992700
2022,8,190367566
2022,9,187865499
2022,9,190367197
2022,9,187865496
2022,6,190367567
2022,6,192847359
2022,8,190382169
2022,11,190367790
2022,9,192847360
2022,9,187865516
2022,9,190994455
2022,9,187865508
2022,9,190367533
2022,9,187865504
2022,9,190367196
2022,6,202962174
2022,9,190992676
2022,6,190367546
2022,6,190367547
2022,9,190367200
2022,9,193890599
2022,9,190392760
2022,9,190367552
2022,9,190594528
2022,6,190392777
2022,6,190392778
2022,6,190392779
2022,9,195761136
2022,8,202962175
2022,9,187865517
2022,9,198654892
2022,9,187865509
2022,9,187865521
2022,9,187865505
2022,9,187865514
2022,9,187865518
2022,9,187865528
2022,9,187865497
2022,9,187865501
2022,9,187865524
2022,9,187865513
2022,6,190991936
2022,9,187865535
2022,9,187865533
2022,6,190991959
2022,9,190387944
2022,9,187865538
2022,6,190367544
2022,6,190367545
2022,9,187865534
2022,9,187865530
2022,9,187865548
2022,6,186867886
2022,9,195418739
2022,9,187865531
2022,9,187865511
2022,9,187865525
2022,9,187865540
2022,9,187865541
2022,9,187865556
2022,9,187865555
2022,9,187865546
2022,9,187865552
2022,6,191841358
2022,6,191841359
2022,9,187865558
2022,9,187865557
2022,9,196369106
2022,6,190992638
2022,6,190992639
2022,9,190594505
2022,9,190369596
2022,9,187865553
2022,9,187865559
2022,9,190366161
2022,6,190366162
2022,9,187865564
2022,9,201844168
2022,6,187865544
2022,9,187865545
2022,9,187865566
2022,9,197180925
2022,9,187865565
2022,6,190992309
2022,9,187865520
2022,6,190992310
2022,9,190367571
2022,9,187865569
2022,6,187865503
2022,9,190383564
2022,8,186867052
2022,9,191877655
2022,6,190370169
2022,9,187865572
2022,9,190392420
2022,6,190386679
2022,3,186867897
2022,9,197184112
2022,9,190384724
2022,9,187865578
2022,9,187865576
2022,9,195760549
2022,9,190386997
2022,9,190384436
2022,9,187865574
2022,9,190385444
2022,9,190385698
2022,9,191840510
2022,9,190994078
2022,9,190992693
2022,9,190594531
2022,9,190392436
2022,6,190392435
2022,6,190991924
2022,6,190991926
2022,9,190392437
2022,9,190594539
2022,9,190992704
2022,6,190594500
2022,6,190392761
2022,8,190994593
2022,9,190994066
2022,9,193372606
2022,6,190594540
2022,9,190594515
2022,6,190593631
2022,6,192158547
2022,6,192158548
2022,9,190992703
2022,9,190993705
2022,9,190594503
2022,9,192494343
2022,9,190594534
2022,9,190392770
2022,9,190594494
2022,9,190594522
2022,6,190594491
2022,6,190594492
2022,9,193572348
2022,9,190594518
2022,6,191840511
2022,9,196378998
2022,9,196378999
2022,9,187865580
2022,9,187865575
2022,6,187330435
2022,11,187865583
2022,9,187865586
2022,6,187865587
2022,9,187865581
2022,8,186867063
2022,9,187865592
2022,9,187865585
2022,9,187865579
2022,9,187865593
2022,8,186867069
2022,9,187865602
2022,9,187865603
2022,9,187865594
2022,9,202454166
2022,9,187865605
2022,6,201851154
2022,9,187865623
2022,9,187865608
2022,9,187865622
2022,9,187865630
2022,9,187865620
2022,9,202462603
2022,9,189053192
2022,9,190992644
2022,1,192148271
2022,9,190992650
2022,6,190594502
2022,9,187865589
2022,9,192492073
2022,9,187865638
2022,9,187865617
2022,9,191099419
2022,9,187865646
2022,9,187865653
2022,10,187865648
2022,8,190593627
2022,9,201851155
2022,9,187865651
2022,9,187865650
2022,9,187865642
2022,9,192158701
2022,9,187865655
2022,9,187865658
2022,9,187865657
2022,6,186867098
2022,6,186867104
2022,6,186867100
2022,1,186867116
2022,9,187865663
2022,9,187865659
2022,9,187865666
2022,3,202450491
2022,9,187865662
2022,2,186867122
2022,6,186870725
2022,9,187865667
2022,6,196399318
2022,9,196399319
2022,9,187865668
2022,9,186867934
2022,6,190366543
2022,8,186870722
2022,9,187865673
2022,9,187865670
2022,9,187865677
2022,9,187865672
2022,9,194753448
2022,6,186867136
2022,9,187865681
2022,9,187865685
2022,9,200807334
2022,9,191099420
2022,3,188031803
2022,6,190392764
2022,6,190392765
2022,9,190992702
2022,9,190594498
2022,6,190392771
2022,9,190994077
2022,9,190594493
2022,9,190594529
2022,6,188031803
2022,9,187865686
2022,6,190593628
2022,6,190593629
2022,9,190594509
2022,9,187865678
2022,9,187865689
2022,6,190594489
2022,9,190594512
2022,9,187865688
2022,9,187865675
2022,9,187865692
2022,9,187865700
2022,9,187865690
2022,9,187865680
2022,6,187865695
2022,9,187865696
2022,9,187865705
2022,9,187865708
2022,9,187865702
2022,9,187865710
2022,6,195107164
2022,9,195107165
2022,9,186867942
2022,9,187865693
2022,9,187865711
2022,9,187865715
2022,9,187865707
2022,9,187865716
2022,9,202448228
2022,9,187865723
2022,9,187865720
2022,9,187865718
2022,9,187865724
2022,9,187865721
2022,9,187865725
2022,9,202450494
2022,9,187865741
2022,9,187865737
2022,9,187865731
2022,9,187865742
2022,9,187865748
2022,9,190994082
2022,9,190594536
2022,6,186867954
2022,9,187865746
2022,9,187865757
2022,9,187865750
2022,9,187865759
2022,9,187865740
2022,9,187865738
2022,9,187865761
2022,9,187865758
2022,9,187865754
2022,10,187865764
2022,9,187865734
2022,9,187865763
2022,9,187865749
2022,9,203295829
2022,6,203295830
2022,6,188031819
2022,6,188031820
2022,9,187865769
2022,9,202963166
2022,9,187865770
2022,9,187865766
2022,9,187865773
2022,9,187865778
2022,9,187865775
2022,9,187865753
2022,9,188798492
2022,9,187865780
2022,9,202449135
2022,9,187865774
2022,9,187865762
2022,9,187865779
2022,9,187865782
2022,6,186867181
2022,9,187865787
2022,1,187330542
2022,9,187865783
2022,9,187865791
2022,9,187865788
2022,9,187865784
2022,9,187865796
2022,9,187865795
2022,9,187865802
2022,9,187865806
2022,9,187865790
2022,9,187865793
2022,9,189285976
2022,8,186867962
2022,9,187865811
2022,9,187865792
2022,9,187865812
2022,9,187865803
2022,9,187865804
2022,9,187865799
2022,9,187865813
2022,9,198599724
2022,9,187865807
2022,6,187865808
2022,9,187865814
2022,6,186870734
2022,9,190366163
2022,9,187865809
2022,9,187865824
2022,9,187865817
2022,9,187865825
2022,9,187865820
2022,9,187865816
2022,9,187865833
2022,9,187865827
2022,9,187865821
2022,9,187865829
2022,9,186870735
2022,9,187865832
2022,9,187865830
2022,9,187865818
2022,9,187865834
2022,6,187865835
2022,9,197182769
2022,9,197182770
2022,9,187865849
2022,9,202454178
2022,9,187865836
2022,9,187865846
2022,9,187865842
2022,9,187865843
2022,9,187865847
2022,9,186867998
2022,9,191097170
2022,9,190994859
2022,9,190392780
2022,9,187865850
2022,9,190594511
2022,9,190594524
2022,9,190392768
2022,9,190594532
2022,9,202448399
2022,9,190594546
2022,9,187865854
2022,9,187865852
2022,9,187865861
2022,9,187865857
2022,9,187865856
2022,9,186870739
2022,9,187865853
2022,9,187865858
2022,9,187865866
2022,9,186867993
2022,9,187865865
2022,9,187865862
2022,9,187865871
2022,9,187865863
2022,9,186868008
2022,9,187865876
2022,9,187865872
2022,9,187865874
2022,9,187865875
2022,9,187865879
2022,9,186870741
2022,9,187865887
2022,9,187865894
2022,9,187865888
2022,9,187865893
2022,11,187865878
2022,9,187865885
2022,9,189053194
2022,9,187865897
2022,9,187865882
2022,9,202450497
2022,6,186868000
2022,8,186868032
2022,9,187865901
2022,9,187865896
2022,9,186868027
2022,9,187865884
2022,9,187865905
2022,6,198599725
2022,9,187865908
2022,9,190994076
2022,9,190594558
2022,9,190594551
2022,9,193320179
2022,9,187865900
2022,9,187865923
2022,9,190991208
2022,9,187865913
2022,9,187865926
2022,9,187865919
2022,1,190991937
2022,6,187865920
2022,9,187865931
2022,9,190993708
2022,9,187865904
2022,9,190594550
2022,9,190994068
2022,9,190594553
2022,6,187330609
2022,9,190994787
2022,6,190994430
2022,9,187865903
2022,6,190994431
2022,6,190365408
2022,9,190991928
2022,9,190992604
2022,6,190365410
2022,9,190992619
2022,6,190994091
2022,9,187865928
2022,9,191845018
2022,9,190992630
2022,9,193571855
2022,6,187865914
2022,9,190994071
2022,9,190992621
2022,9,187865915
2022,9,187865916
2022,9,187865940
2022,6,190992642
2022,9,198657743
2022,9,190992617
2022,11,190992607
2022,6,198657744
2022,9,190992618
2022,9,198657745
2022,9,187865944
2022,9,190992683
2022,9,190992647
2022,9,190594940
2022,9,190994459
2022,9,187865942
2022,9,187865939
2022,9,190992614
2022,9,187865945
2022,9,190992616
2022,9,187865950
2022,9,187865949
2022,9,192489805
2022,6,190992648
2022,9,190992645
2022,9,192495651
2022,9,190992699
2022,9,190992692
2022,9,190992649
2022,9,190992682
2022,8,190992046
2022,9,190992708
2022,9,190992695
2022,9,190994073
2022,6,190991932
2022,6,190991933
2022,9,190992656
2022,9,190992679
2022,9,191877705
2022,6,190993714
2022,9,190993715
2022,6,190993716
2022,9,190992658
2022,9,190992623
2022,9,190992691
2022,9,187865948
2022,9,190994857
2022,9,187865946
2022,9,190992696
2022,9,187865927
2022,9,190992622
2022,9,187865956
2022,6,196788532
2022,6,190993720
2022,6,190993721
2022,9,187865952
2022,9,190991311
2022,9,192495749
2022,9,190992627
2022,9,192850280
2022,9,187865962
2022,9,187865954
2022,9,187865957
2022,9,187865932
2022,9,194107014
2022,9,187865966
2022,9,187865924
2022,6,194754085
2022,9,194754086
2022,9,187865958
2022,9,187865967
2022,9,187865968
2022,9,202449136
2022,9,187865973
2022,9,187865970
2022,9,187865969
2022,9,187330628
2022,9,202961362
2022,9,187865974
2022,9,190392495
2022,9,187865978
2022,9,187865988
2022,9,187865981
2022,9,187865979
2022,9,187865985
2022,9,187865986
2022,9,187865987
2022,9,187865982
2022,9,201851156
2022,9,187865994
2022,9,193372661
2022,9,189286876
2022,9,190992620
2022,9,190992667
2022,6,190992663
2022,6,192495762
2022,9,190992626
2022,9,186868096
2022,6,186868115
2022,9,187865977
2022,9,187865995
2022,9,187865991
2022,9,202450499
2022,9,187865999
2022,6,186868131
2022,9,187866006
2022,9,187866007
2022,9,187866004
2022,9,187865996
2022,9,187865990
2022,6,198600976
2022,9,187866009
2022,9,202464498
2022,9,187866011
2022,9,187866017
2022,9,187866024
2022,9,187866031
2022,9,187866029
2022,9,187866016
2022,9,187866026
2022,9,187866023
2022,9,189053204
2022,9,187866012
2022,9,189053203
2022,9,190992665
2022,9,193172295
2022,9,193172292
2022,9,202454197
2022,9,187866030
2022,9,192848619
2022,9,187866040
2022,9,195418744
2022,9,187866045
2022,9,202450501
2022,9,187866018
2022,9,187866041
2022,9,186868157
2022,9,187866050
2022,9,202462610
2022,9,202462611
2022,9,189053207
2022,9,192157552
2022,9,187866053
2022,6,187330659
2022,9,193174602
2022,9,187866062
2022,6,202449141
2022,6,186868165
2022,6,203296115
2022,9,203296116
2022,9,187866048
2022,6,190991984
2022,6,190991985
2022,9,187866060
2022,9,187866071
2022,9,187866066
2022,9,187866068
2022,6,187866069
2022,6,186870760
2022,9,202961363
2022,9,187866191
2022,3,186868161
2022,6,197180928
2022,9,187866077
2022,6,190992133
2022,9,190992677
2022,6,190991942
2022,9,187866055
2022,9,187866078
2022,9,187866079
2022,9,187866098
2022,6,186868174
2022,9,193570926
2022,9,196398506
2022,9,187866061
2022,6,189053206
2022,9,189284424
2022,9,190364231
2022,9,187866131
2022,6,187866132
2022,9,187866145
2022,9,187866192
2022,9,187866125
2022,9,187866126
2022,9,187866137
2022,9,187866196
2022,9,187866187
2022,9,187866195
2022,9,187866193
2022,9,187866076
2022,9,187866198
2022,9,189283657
2022,9,187866197
2022,9,187866205
2022,9,187866182
2022,6,190991943
2022,9,190992687
2022,9,187866204
2022,9,187866207
2022,9,187866209
2022,9,187866213
2022,9,201839801
2022,9,190992686
2022,9,187866215
2022,9,193172390
2022,9,189283658
2022,9,190992669
2022,9,190992666
2022,6,190994847
2022,6,190994848
2022,9,190994944
2022,9,190992673
2022,9,190992674
2022,9,190994079
2022,9,190992698
2022,9,190992681
2022,9,190992664
2022,6,190992662
2022,9,187866214
2022,9,187866212
2022,9,187866217
2022,9,191099616
2022,9,187866218
2022,9,187866223
2022,6,190993724
2022,9,187866220
2022,6,190993725
2022,9,187866224
2022,8,186868221
2022,9,191844552
2022,9,187866228
2022,6,192489801
2022,9,191845015
2022,9,190993911
2022,9,190994074
2022,6,192489802
2022,9,202454201
2022,6,186867796
2022,9,202446964
2022,9,202964869
2022,9,191844555
2022,6,190994102
2022,6,190994103
2022,9,190994461
2022,6,190994470
2022,6,190994462
2022,6,190994463
2022,9,190994453
2022,9,190994086
2022,9,187866238
2022,9,187866234
2022,9,186868251
2022,9,187866235
2022,9,202464501
2022,9,187866241
2022,9,187866246
2022,9,191845069
2022,9,187866250
2022,6,202963170
2022,9,187866252
2022,9,187866253
2022,9,187866258
2022,9,187866247
2022,6,198654893
2022,9,198654894
2022,9,187866251
2022,9,192849479
2022,4,193268340
2022,9,202449145
2022,9,187866255
2022,6,190994837
2022,9,187866271
2022,9,190994452
2022,9,187866276
2022,6,186868282
2022,9,190994482
2022,9,187866296
2022,9,187866245
2022,9,187866303
2022,6,190994449
2022,9,187866249
2022,6,190994450
2022,6,190994451
2022,9,202450502
2022,9,187866301
2022,9,190991986
2022,9,190991987
2022,9,187866291
2022,9,187866290
2022,9,187866305
2022,9,187866298
2022,9,187866310
2022,9,187866321
2022,9,187866270
2022,9,187866292
2022,9,187866263
2022,9,187866299
2022,9,187866273
2022,9,187866267
2022,9,187866236
2022,6,190361762
2022,9,187866329
2022,9,187866323
2022,9,187866327
2022,9,187866262
2022,9,187866286
2022,9,187866317
2022,9,187866330
2022,9,203295842
2022,9,191098003
2022,9,191098002
2022,9,192846198
2022,9,187866266
2022,9,187866333
2022,9,187866335
2022,6,186868304
2022,9,187866336
2022,9,189283662
2022,8,189283663
2022,9,187866345
2022,9,186870769
2022,9,189283655
2022,9,187866354
2022,9,187866346
2022,9,187866343
2022,9,187866357
2022,9,187866353
2022,9,187866365
2022,9,187866347
2022,9,187866360
2022,9,187866358
2022,9,187866361
2022,6,189283653
2022,9,187866367
2022,9,188807181
2022,2,187866362
2022,3,187866362
2022,9,187866377
2022,9,187866370
2022,9,187866355
2022,9,187866380
2022,9,189286879
2022,9,187866349
2022,9,187866334
2022,9,187866381
2022,9,187866382
2022,9,187866378
2022,9,187866376
2022,9,187866374
2022,9,187866387
2022,9,190593684
2022,9,187866385
2022,9,187866389
2022,9,187866400
2022,9,187866394
2022,9,187866401
2022,9,187866393
2022,9,187866368
2022,9,187866390
2022,9,187866398
2022,9,187866375
2022,9,187866402
2022,9,187866404
2022,9,189055433
2022,9,190994096
2022,9,191877699
2022,6,190994464
2022,6,191844550
2022,6,191844551
2022,6,190994852
2022,6,190994853
2022,9,191845179
2022,9,190994816
2022,6,192493922
2022,9,191844477
2022,9,190994565
2022,9,190994465
2022,9,187866369
2022,9,196399323
2022,9,196399322
2022,9,187866409
2022,9,187866397
2022,9,187866410
2022,9,189053216
2022,9,191353278
2022,9,190994460
2022,6,191099564
2022,6,191099565
2022,6,190994490
2022,6,190994468
2022,9,193172299
2022,6,191353433
2022,9,202965281
2022,9,190994809
2022,6,190994803
2022,9,190994825
2022,9,190994800
2022,9,189053217
2022,9,187866415
2022,9,187866411
2022,9,187866416
2022,9,187866413
2022,9,187866414
2022,9,187866417
2022,9,187866423
2022,9,187866421
2022,9,186868351
2022,9,187866428
2022,10,187866424
2022,9,187866441
2022,9,193320500
2022,9,187866427
2022,9,187866433
2022,9,187866430
2022,8,186868359
2022,9,187866443
2022,9,193372662
2022,9,187866448
2022,9,187866455
2022,14,186870784
2022,9,187866450
2022,9,187866439
2022,9,201847050
2022,9,187866435
2022,9,187866445
2022,9,187866444
2022,9,187866440
2022,9,193573025
2022,9,187866451
2022,9,187866457
2022,9,187866425
2022,9,189286880
2022,9,187866462
2022,9,187866467
2022,6,190593685
2022,9,187866463
2022,9,186870785
2022,9,187866471
2022,9,187866476
2022,9,187866466
2022,9,187866474
2022,9,187866480
2022,9,187866472
2022,9,187866477
2022,9,187866469
2022,9,187866481
2022,9,187866483
2022,9,187866479
2022,9,187866458
2022,9,187866486
2022,9,191877663
2022,9,186868392
2022,9,192148363
2022,9,187866487
